match_played,player_id,player_name,position_id,position_name,rank,season,stat,tackles,team_full_name,team_id,team_name,value
12,169,Sagar Khatale,6.0,"Defender, right corner",234,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,14.0
6,16,Waleed Al Hasani,8.0,Raider,234,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,14.0
15,13,Seong Ryeol Kim,9.0,Defender,234,All Seasons,Player Total Points,,Gujarat Fortunegiants,31,GFG,14.0
14,2512,Ajeet,7.0,"Defender, right cover",234,All Seasons,Player Total Points,,Tamil Thalaivas,29,TT,14.0
14,2486,Harendra Kumar,4.0,"Defender, left cover",234,All Seasons,Player Total Points,,U Mumba,5,MUM,14.0
7,2325,Anand,8.0,Raider,234,All Seasons,Player Total Points,,Tamil Thalaivas,29,TT,14.0
21,768,Vijay Kumar,6.0,"Defender, right corner",234,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,14.0
12,2274,C Manoj Kumar,4.0,"Defender, left cover",234,All Seasons,Player Total Points,,Telugu Titans,8,HYD,14.0
6,2257,Victor Onyango Obiero,1.0,All Rounder,234,All Seasons,Player Total Points,,Tamil Thalaivas,29,TT,14.0
5,2682,Amit Kumar,1.0,All Rounder,243,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,13.0
12,2667,Ankit,6.0,"Defender, right corner",243,All Seasons,Player Total Points,,Gujarat Fortunegiants,31,GFG,13.0
10,180,Kedar Lal,8.0,Raider,243,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,13.0
10,181,Deepak Dhull,4.0,"Defender, left cover",243,All Seasons,Player Total Points,,Patna Pirates,6,PAT,13.0
24,53,Jeeva Gopal,4.0,"Defender, left cover",247,All Seasons,Player Total Points,,Haryana Steelers,28,HS,12.0
9,101,Santhosh B.S,3.0,"Defender, left corner",247,All Seasons,Player Total Points,,U.P. Yoddha,30,UPY,12.0
11,710,N. Renjith,3.0,"Defender, left corner",247,All Seasons,Player Total Points,,U Mumba,5,MUM,12.0
10,2494,Sachin Narwal,1.0,All Rounder,247,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,12.0
6,786,Parvesh,8.0,Raider,247,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,12.0
7,2306,Lalit Chaudhary,8.0,Raider,247,All Seasons,Player Total Points,,Gujarat Fortunegiants,31,GFG,12.0
12,2496,Pavan T. R.,7.0,"Defender, right cover",253,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,11.0
9,2503,Banty,8.0,Raider,253,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,11.0
6,736,Yatharth Deshwal,1.0,All Rounder,253,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,11.0
9,10,Simon Kibura,8.0,Raider,253,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,11.0
8,235,Vijender Singh,3.0,"Defender, left corner",253,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,11.0
20,222,G.S. Manikandan,4.0,"Defender, left cover",253,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,11.0
10,32,Balbir Singh,1.0,All Rounder,259,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,10.0
5,731,Sandeep,1.0,All Rounder,259,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,10.0
7,661,Tapas Pal,1.0,All Rounder,259,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,10.0
12,384,Ravinder Kumar,1.0,All Rounder,259,All Seasons,Player Total Points,,Patna Pirates,6,PAT,10.0
12,605,Shubham Ashok Palkar,8.0,Raider,263,All Seasons,Player Total Points,,Gujarat Fortunegiants,31,GFG,9.0
5,644,Anand Surendra Tomar,8.0,Raider,263,All Seasons,Player Total Points,,Haryana Steelers,28,HS,9.0
7,184,Deepak Kumar,3.0,"Defender, left corner",263,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,9.0
9,2659,Sagar,6.0,"Defender, right corner",263,All Seasons,Player Total Points,,Tamil Thalaivas,29,TT,9.0
6,765,Anil Kumar,8.0,Raider,263,All Seasons,Player Total Points,,Tamil Thalaivas,29,TT,9.0
6,2278,Bhanu Pratap Tomar,8.0,Raider,263,All Seasons,Player Total Points,,U.P. Yoddha,30,UPY,9.0
11,2471,Ankit,9.0,Defender,269,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,8.0
6,2322,Ankit Beniwal,8.0,Raider,269,All Seasons,Player Total Points,,Telugu Titans,8,HYD,8.0
7,2660,Sushant Sail,8.0,Raider,269,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,8.0
9,481,Saeid Ghaffari,4.0,"Defender, left cover",269,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,8.0
7,694,Deepak Yadav,7.0,"Defender, right cover",269,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,8.0
4,689,Mohan Raman G,8.0,Raider,269,All Seasons,Player Total Points,,U Mumba,5,MUM,8.0
2,244,Ravi V.,8.0,Raider,269,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,8.0
4,246,Harvinder Singh,7.0,"Defender, right cover",269,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,8.0
9,267,Amit Kumar Tomar,8.0,Raider,269,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,8.0
5,285,Anil Kashinath Patil,1.0,All Rounder,269,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,8.0
8,278,Gnanasekaran M,6.0,"Defender, right corner",279,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,7.0
5,2662,Sanket Sawant,4.0,"Defender, left cover",279,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,7.0
3,2321,Ankush,8.0,Raider,279,All Seasons,Player Total Points,,U.P. Yoddha,30,UPY,7.0
4,2266,Mahesh Maruti Magdum,1.0,All Rounder,279,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,7.0
6,2315,Bhuvneshwar Gaur,8.0,Raider,283,All Seasons,Player Total Points,,Haryana Steelers,28,HS,6.0
14,2353,Ajay,9.0,Defender,283,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,6.0
7,2336,Anuj Kumar,7.0,"Defender, right cover",283,All Seasons,Player Total Points,,Telugu Titans,8,HYD,6.0
5,2514,Chand Singh,3.0,"Defender, left corner",283,All Seasons,Player Total Points,,Haryana Steelers,28,HS,6.0
7,266,David Shilisia J Mosambayi,8.0,Raider,283,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,6.0
5,738,Rahul Choudhary,8.0,Raider,283,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,6.0
6,380,Vikash Kumar,8.0,Raider,283,All Seasons,Player Total Points,,U Mumba,5,MUM,6.0
6,178,Parveen M. Jangra,4.0,"Defender, left cover",283,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,6.0
3,21,Sinotharan Kanesharajah,8.0,Raider,283,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,6.0
8,4,Ehsan Zamani Fard,3.0,"Defender, left corner",283,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,6.0
4,19,Wajid Ali,1.0,All Rounder,293,All Seasons,Player Total Points,,Telugu Titans,8,HYD,5.0
7,68,Mandeep Kumar,8.0,Raider,293,All Seasons,Player Total Points,,Patna Pirates,6,PAT,5.0
4,80,Punit Kumar Teotia,8.0,Raider,293,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,5.0
9,151,Vikas Tomar,6.0,"Defender, right corner",293,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,5.0
8,208,Varinder Singh,4.0,"Defender, left cover",293,All Seasons,Player Total Points,,Patna Pirates,6,PAT,5.0
9,236,T. Prasad,1.0,All Rounder,293,All Seasons,Player Total Points,,Telugu Titans,8,HYD,5.0
6,608,Prateek,1.0,All Rounder,293,All Seasons,Player Total Points,,Haryana Steelers,28,HS,5.0
4,741,Vikash,1.0,All Rounder,293,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,5.0
7,283,Jagdeesha K.K.,6.0,"Defender, right corner",293,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,5.0
7,260,Vijay Malik,8.0,Raider,293,All Seasons,Player Total Points,,Patna Pirates,6,PAT,5.0
7,2504,Ashish,8.0,Raider,293,All Seasons,Player Total Points,,Patna Pirates,6,PAT,5.0
3,2507,Amit Kumar,1.0,All Rounder,293,All Seasons,Player Total Points,,Patna Pirates,6,PAT,5.0
4,2314,Dharmender,8.0,Raider,293,All Seasons,Player Total Points,,Gujarat Fortunegiants,31,GFG,5.0
5,751,Gurvinder Singh,4.0,"Defender, left cover",293,All Seasons,Player Total Points,,U.P. Yoddha,30,UPY,5.0
13,2328,Sudhanshu Tyagi,7.0,"Defender, right cover",307,All Seasons,Player Total Points,,Haryana Steelers,28,HS,4.0
5,2478,Purna Singh,8.0,Raider,307,All Seasons,Player Total Points,,Patna Pirates,6,PAT,4.0
3,2665,Elavarasan A,4.0,"Defender, left cover",307,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,4.0
3,2666,Harmanjit Singh,8.0,Raider,307,All Seasons,Player Total Points,,Gujarat Fortunegiants,31,GFG,4.0
2,730,Rohit,8.0,Raider,307,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,4.0
4,690,E Subash,1.0,All Rounder,307,All Seasons,Player Total Points,,U Mumba,5,MUM,4.0
6,599,Lokesh Kaushik,8.0,Raider,307,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,4.0
3,223,Rajeev Kumar,3.0,"Defender, left corner",307,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,4.0
4,154,Gurchet Singh,,,307,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,4.0
5,113,Sunil Hanumanthappa,8.0,Raider,307,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,4.0
2,23,Dovlet Boshimov,8.0,Raider,307,All Seasons,Player Total Points,,Patna Pirates,6,PAT,4.0
8,77,Parveen Kumar,7.0,"Defender, right cover",318,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,3.0
4,647,Gulveer Singh,8.0,Raider,318,All Seasons,Player Total Points,,U.P. Yoddha,30,UPY,3.0
2,640,Sanoj Kumar,4.0,"Defender, left cover",318,All Seasons,Player Total Points,,U.P. Yoddha,30,UPY,3.0
7,712,Rohit Kumar,7.0,"Defender, right cover",318,All Seasons,Player Total Points,,U.P. Yoddha,30,UPY,3.0
4,660,Bhavani Rajput,8.0,Raider,318,All Seasons,Player Total Points,,Tamil Thalaivas,29,TT,3.0
3,746,Vikrant,8.0,Raider,318,All Seasons,Player Total Points,,Telugu Titans,8,HYD,3.0
2,250,Hyunil Park,1.0,All Rounder,318,All Seasons,Player Total Points,,Telugu Titans,8,HYD,3.0
4,2644,Ravinder,1.0,All Rounder,318,All Seasons,Player Total Points,,Patna Pirates,6,PAT,3.0
4,2318,Arun Kumar HN,8.0,Raider,318,All Seasons,Player Total Points,,Haryana Steelers,28,HS,3.0
3,2302,Mithin Kumar,8.0,Raider,318,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,3.0
10,790,Satish,6.0,"Defender, right corner",318,All Seasons,Player Total Points,,Patna Pirates,6,PAT,3.0
3,776,Muruthu M,7.0,"Defender, right cover",318,All Seasons,Player Total Points,,Tamil Thalaivas,29,TT,3.0
3,2262,Md. Masud Karim,8.0,Raider,318,All Seasons,Player Total Points,,U.P. Yoddha,30,UPY,3.0
3,2021,Anand V,8.0,Raider,318,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,3.0
10,792,Tushar Balaram Bhoir,7.0,"Defender, right cover",318,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,3.0
8,793,Amit Kharb,7.0,"Defender, right cover",333,All Seasons,Player Total Points,,Gujarat Fortunegiants,31,GFG,2.0
3,2313,Gaurav Kumar,8.0,Raider,333,All Seasons,Player Total Points,,U Mumba,5,MUM,2.0
3,2474,Aman Kadian,8.0,Raider,333,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,2.0
5,2335,Vimal Raj V,1.0,All Rounder,333,All Seasons,Player Total Points,,Tamil Thalaivas,29,TT,2.0
1,2669,Balram,1.0,All Rounder,333,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,2.0
3,2683,Palle Mallikarjun,8.0,Raider,333,All Seasons,Player Total Points,,Telugu Titans,8,HYD,2.0
4,2506,M. Abishek,7.0,"Defender, right cover",333,All Seasons,Player Total Points,,Tamil Thalaivas,29,TT,2.0
3,241,Ravit Kumar,8.0,Raider,333,All Seasons,Player Total Points,,Telugu Titans,8,HYD,2.0
5,279,Shashank Wankhede,4.0,"Defender, left cover",333,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,2.0
1,263,Jay Bahadur Bohara,8.0,Raider,333,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,2.0
2,316,Nirbhay Narwal,3.0,"Defender, left corner",333,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,2.0
2,308,Sushil Vijay Bhosle,4.0,"Defender, left cover",333,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,2.0
2,726,Babu M,4.0,"Defender, left cover",333,All Seasons,Player Total Points,,Haryana Steelers,28,HS,2.0
1,708,N. Shiva Ramakrishna,1.0,All Rounder,333,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,2.0
2,698,Vishav Chaudhary,4.0,"Defender, left cover",333,All Seasons,Player Total Points,,U.P. Yoddha,30,UPY,2.0
5,392,Kuldeep,8.0,Raider,333,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,2.0
2,5,Farhad Kamal Gharibi,3.0,"Defender, left corner",333,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,2.0
1,9,Takamitsu Kono,1.0,All Rounder,333,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,2.0
9,11,Dong Ju Hong,1.0,All Rounder,333,All Seasons,Player Total Points,,U Mumba,5,MUM,2.0
4,144,Gokul Shitole,6.0,"Defender, right corner",333,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,2.0
6,145,Md. Aruduzzaman Munshi,8.0,Raider,333,All Seasons,Player Total Points,,U Mumba,5,MUM,2.0
3,225,Sandeep Tomar,8.0,Raider,333,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,2.0
4,227,Vinoth Paulyas,8.0,Raider,333,All Seasons,Player Total Points,,Patna Pirates,6,PAT,2.0
3,221,Anoop E.V.,8.0,Raider,333,All Seasons,Player Total Points,,U Mumba,5,MUM,2.0
1,205,Sandeep Malik,3.0,"Defender, left corner",333,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,2.0
4,206,Aman Kumar,4.0,"Defender, left cover",333,All Seasons,Player Total Points,,Patna Pirates,6,PAT,2.0
3,210,Sunny,8.0,Raider,359,All Seasons,Player Total Points,,Patna Pirates,6,PAT,1.0
1,201,Adinath Sakharam Gavali,5.0,"Defender, right and left cover",359,All Seasons,Player Total Points,,U Mumba,5,MUM,1.0
3,193,Rohit Kumar Prajapat,8.0,Raider,359,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,1.0
2,199,Kazuhiro Takano,1.0,All Rounder,359,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,1.0
2,224,Inderpal Bishnoi,8.0,Raider,359,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,1.0
1,237,Amit Kumar,1.0,All Rounder,359,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,1.0
4,148,Sunil Subhash Lande,6.0,"Defender, right corner",359,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,1.0
3,17,Atif Waheed,1.0,All Rounder,359,All Seasons,Player Total Points,,Telugu Titans,8,HYD,1.0
2,74,Nithesh B R,6.0,"Defender, right corner",359,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,1.0
3,509,Mohammad Taghi Paein Mahali,8.0,Raider,359,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,1.0
1,513,Yong Joo Ok,1.0,All Rounder,359,All Seasons,Player Total Points,,U Mumba,5,MUM,1.0
3,580,Vishnu Uthaman,8.0,Raider,359,All Seasons,Player Total Points,,Patna Pirates,6,PAT,1.0
2,705,Ajvender Singh,8.0,Raider,359,All Seasons,Player Total Points,,U.P. Yoddha,30,UPY,1.0
4,312,Sanju,8.0,Raider,359,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,1.0
1,307,Ravinandan G.M.,3.0,"Defender, left corner",359,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,1.0
1,296,Navjot Singh,7.0,"Defender, right cover",359,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,1.0
1,315,Parvesh Attri,8.0,Raider,359,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,1.0
1,317,Hardeep Duhan,6.0,"Defender, right corner",359,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,1.0
1,373,Parveen Narwal,1.0,All Rounder,359,All Seasons,Player Total Points,,Jaipur Pink Panthers,3,JAI,1.0
1,364,Ajay Singh,9.0,Defender,359,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,1.0
1,367,Nitin Kumar,1.0,All Rounder,359,All Seasons,Player Total Points,,U Mumba,5,MUM,1.0
3,239,Jishnu,7.0,"Defender, right cover",359,All Seasons,Player Total Points,,Telugu Titans,8,HYD,1.0
1,2515,Vikas Chhillar,8.0,Raider,359,All Seasons,Player Total Points,,Haryana Steelers,28,HS,1.0
1,2501,Aman,3.0,"Defender, left corner",359,All Seasons,Player Total Points,,Bengaluru Bulls,1,BEN,1.0
1,2489,Satywan,4.0,"Defender, left cover",359,All Seasons,Player Total Points,,Dabang Delhi K.C.,2,DEL,1.0
3,2671,Naveen Narwal,7.0,"Defender, right cover",359,All Seasons,Player Total Points,,Bengal Warriors,4,KOL,1.0
3,2351,Vikram Kandola,4.0,"Defender, left cover",359,All Seasons,Player Total Points,,Haryana Steelers,28,HS,1.0
1,2376,Emad Sedaghatnia,8.0,Raider,359,All Seasons,Player Total Points,,Puneri Paltan,7,PUN,1.0
3,2482,Aashish Nagar,6.0,"Defender, right corner",359,All Seasons,Player Total Points,,U.P. Yoddha,30,UPY,1.0
2,2025,Ajinkya Rohidas Kapre,1.0,All Rounder,359,All Seasons,Player Total Points,,U Mumba,5,MUM,1.0
3,774,Munish,8.0,Raider,359,All Seasons,Player Total Points,,Telugu Titans,8,HYD,1.0
101,197,Pardeep Narwal,8.0,Raider,1,All Seasons,Player Successful Raids,,Patna Pirates,6,PAT,798.0
117,81,Rahul Chaudhari,8.0,Raider,2,All Seasons,Player Successful Raids,,Tamil Thalaivas,29,TT,766.0
119,41,Deepak Niwas Hooda,1.0,All Rounder,3,All Seasons,Player Successful Raids,,Jaipur Pink Panthers,3,JAI,670.0
115,26,Ajay Thakur,8.0,Raider,4,All Seasons,Player Successful Raids,,Tamil Thalaivas,29,TT,640.0
88,326,Rohit Kumar,8.0,Raider,5,All Seasons,Player Successful Raids,,Bengaluru Bulls,1,BEN,535.0
75,143,Maninder Singh,8.0,Raider,6,All Seasons,Player Successful Raids,,Bengal Warriors,4,KOL,533.0
115,94,Rishank Devadiga,8.0,Raider,7,All Seasons,Player Successful Raids,,U.P. Yoddha,30,UPY,462.0
92,58,Kashiling Adake,8.0,Raider,8,All Seasons,Player Successful Raids,,Bengaluru Bulls,1,BEN,424.0
91,29,Anup Kumar,8.0,Raider,9,All Seasons,Player Successful Raids,,Jaipur Pink Panthers,3,JAI,421.0
72,318,Pawan Kumar Sehrawat,8.0,Raider,10,All Seasons,Player Successful Raids,,Bengaluru Bulls,1,BEN,417.0
68,388,Monu Goyat,8.0,Raider,11,All Seasons,Player Successful Raids,,U.P. Yoddha,30,UPY,377.0
63,320,Nitin Tomar,8.0,Raider,12,All Seasons,Player Successful Raids,,Puneri Paltan,7,PUN,361.0
100,12,Jang Kun Lee,8.0,Raider,13,All Seasons,Player Successful Raids,,Patna Pirates,6,PAT,354.0
61,757,Sachin Tanwar,8.0,Raider,14,All Seasons,Player Successful Raids,,Gujarat Fortunegiants,31,GFG,351.0
38,2296,Naveen Kumar,8.0,Raider,15,All Seasons,Player Successful Raids,,Dabang Delhi K.C.,2,DEL,309.0
77,52,Jasvir Singh,8.0,Raider,16,All Seasons,Player Successful Raids,,Tamil Thalaivas,29,TT,295.0
94,111,Sukesh Hegde,8.0,Raider,17,All Seasons,Player Successful Raids,,Bengal Warriors,4,KOL,286.0
36,2026,Siddharth Sirish Desai,8.0,Raider,18,All Seasons,Player Successful Raids,,Telugu Titans,8,HYD,278.0
79,219,K. Prapanjan,8.0,Raider,19,All Seasons,Player Successful Raids,,Bengal Warriors,4,KOL,277.0
47,366,Vikash Kandola,8.0,Raider,20,All Seasons,Player Successful Raids,,Haryana Steelers,28,HS,274.0
90,155,Prashanth Kumar Rai,8.0,Raider,21,All Seasons,Player Successful Raids,,Haryana Steelers,28,HS,269.0
70,106,Shrikant Jadhav,8.0,Raider,22,All Seasons,Player Successful Raids,,U.P. Yoddha,30,UPY,265.0
94,251,Meraj Sheykh,1.0,All Rounder,23,All Seasons,Player Successful Raids,,Dabang Delhi K.C.,2,DEL,249.0
57,36,Chandran Ranjit,8.0,Raider,24,All Seasons,Player Successful Raids,,Dabang Delhi K.C.,2,DEL,233.0
78,211,Deepak Narwal,8.0,Raider,25,All Seasons,Player Successful Raids,,Jaipur Pink Panthers,3,JAI,232.0
92,86,Rajesh Narwal,1.0,All Rounder,26,All Seasons,Player Successful Raids,,Dabang Delhi K.C.,2,DEL,224.0
47,124,Wazir Singh,8.0,Raider,27,All Seasons,Player Successful Raids,,Haryana Steelers,28,HS,221.0
65,261,Rohit Baliyan,8.0,Raider,28,All Seasons,Player Successful Raids,,U Mumba,5,MUM,218.0
89,85,Rajesh Mondal,8.0,Raider,29,All Seasons,Player Successful Raids,,Puneri Paltan,7,PUN,212.0
76,293,Nilesh Salunke,8.0,Raider,30,All Seasons,Player Successful Raids,,Jaipur Pink Panthers,3,JAI,207.0
74,156,Pawan Kumar Kadian,8.0,Raider,31,All Seasons,Player Successful Raids,,Puneri Paltan,7,PUN,206.0
117,142,Sandeep Narwal,1.0,All Rounder,32,All Seasons,Player Successful Raids,,U Mumba,5,MUM,186.0
107,69,Manjeet Chhillar,1.0,All Rounder,33,All Seasons,Player Successful Raids,,Tamil Thalaivas,29,TT,179.0
73,105,Shabeer Bappu,8.0,Raider,34,All Seasons,Player Successful Raids,,Tamil Thalaivas,29,TT,169.0
55,88,Rakesh Kumar,1.0,All Rounder,35,All Seasons,Player Successful Raids,,Telugu Titans,8,HYD,164.0
54,686,Rohit Gulia,1.0,All Rounder,36,All Seasons,Player Successful Raids,,Gujarat Fortunegiants,31,GFG,154.0
39,763,Manjeet,8.0,Raider,37,All Seasons,Player Successful Raids,,Puneri Paltan,7,PUN,153.0
53,174,Deepak Kumar Dahiya,8.0,Raider,38,All Seasons,Player Successful Raids,,Puneri Paltan,7,PUN,142.0
48,119,CPO Surjeet Singh,8.0,Raider,39,All Seasons,Player Successful Raids,,Tamil Thalaivas,29,TT,138.0
50,389,Ajay Kumar,8.0,Raider,40,All Seasons,Player Successful Raids,,Gujarat Fortunegiants,31,GFG,137.0
38,92,Ravi Dalal,8.0,Raider,41,All Seasons,Player Successful Raids,,Dabang Delhi K.C.,2,DEL,136.0
31,118,Surjeet Narwal,8.0,Raider,42,All Seasons,Player Successful Raids,,Bengal Warriors,4,KOL,133.0
65,66,Mahesh Goud,8.0,Raider,42,All Seasons,Player Successful Raids,,Bengal Warriors,4,KOL,133.0
37,75,Nitin Madane,8.0,Raider,44,All Seasons,Player Successful Raids,,U Mumba,5,MUM,132.0
62,163,Mahendra Ganesh Rajput,8.0,Raider,44,All Seasons,Player Successful Raids,,Gujarat Fortunegiants,31,GFG,132.0
47,300,Abolfazl Maghsodloumahali,8.0,Raider,46,All Seasons,Player Successful Raids,,Gujarat Fortunegiants,31,GFG,117.0
33,190,Sonu Narwal,8.0,Raider,47,All Seasons,Player Successful Raids,,Puneri Paltan,7,PUN,116.0
